time_step,stress_t,stress_tdt,pl_strain_t,pl_strain_tdt,el_strain_t,el_strain_tdt,strain_t,strain_tdt,energy_tdt,dissipation_rate,group,strain_dynamic_tdt,stress_dynamic_tdt
183,-123.8214429,-155.4932322,0.00235242,0.002259632,-0.00065242,-0.000659632,0.0017,0.0016,0.100213095,0.01224119,0,0,7.86399385
184,-155.4932322,-151.975179,0.002259632,0.002165893,-0.000659632,-0.000665893,0.0016,0.0015,0.101046925,0.012484041,0,0,7.86399385
185,-151.975179,-122.3713797,0.002165893,0.002071328,-0.000665893,-0.000671328,0.0015,0.0014,0.101776659,0.012696796,0,0,7.86399385
186,-122.3713797,-149.222404,0.002071328,0.001976046,-0.000671328,-0.000676046,0.0014,0.0013,0.102414576,0.01288295,0,0,7.86399385
187,-149.222404,-117.6026138,0.001976046,0.001880142,-0.000676046,-0.000680142,0.0013,0.0012,0.102971748,0.013045651,0,0,7.86399385
188,-117.6026138,-141.2314381,0.001880142,0.001783698,-0.000680142,-0.000683698,0.0012,0.0011,0.103457995,0.013187723,0,0,7.86399385
189,-141.2314381,-143.8498808,0.001783698,0.001686785,-0.000683698,-0.000686785,0.0011,0.001,0.103882016,0.013311682,0,0,7.86399385
190,-143.8498808,-143.4187915,0.001686785,0.001589465,-0.000686785,-0.000689465,0.001,0.0009,0.104251569,0.013419763,0,0,7.86399385
191,-143.4187915,-143.7054487,0.001589465,0.001491792,-0.000689465,-0.000691792,0.0009,0.0008,0.104573529,0.013513944,0,0,7.86399385
192,-143.7054487,-141.8954152,0.001491792,0.001393811,-0.000691792,-0.000693811,0.0008,0.0007,0.10485369,0.013595972,0,0,7.86399385
193,-141.8954152,-141.2802284,0.001393811,0.001295565,-0.000693811,-0.000695565,0.0007,0.0006,0.105097694,0.013667383,0,0,7.86399385
194,-141.2802284,-133.0741952,0.001295565,0.001197087,-0.000695565,-0.000697087,0.0006,0.0005,0.105309888,0.013729529,0,0,7.86399385
195,-133.0741952,-141.5897967,0.001197087,0.001098408,-0.000697087,-0.000698408,0.0005,0.0004,0.105494407,0.013783593,0,0,7.86399385
196,-141.5897967,-118.8125771,0.001098408,0.000999555,-0.000698408,-0.000699555,0.0004,0.0003,0.105654885,0.013830613,0,0,7.86399385
197,-118.8125771,-139.4090523,0.000999555,0.000900551,-0.000699555,-0.000700551,0.0003,0.0002,0.105794435,0.013871497,0,0,7.86399385
198,-139.4090523,-127.0427368,0.000900551,0.000801416,-0.000700551,-0.000701416,0.0002,0.0001,0.10591578,0.013907038,0,0,7.86399385
199,-127.0427368,-152.6537717,0.000801416,0.000702166,-0.000701416,-0.000702166,0.0001,2.44E-19,0.106021105,0.01393793,0,0,7.86399385
200,-152.6537717,-143.9415278,0.000702166,0.000602818,-0.000702166,-0.000702818,2.44E-19,-0.0001,0.106112752,0.013964775,0,0,7.86399385
201,-143.9415278,-134.7344897,0.000602818,0.000503383,-0.000702818,-0.000703383,-0.0001,-0.0002,0.106192235,0.0139881,0,0,7.86399385
202,-134.7344897,-163.276208,0.000503383,0.000403874,-0.000703383,-0.000703874,-0.0002,-0.0003,0.106261355,0.014008366,0,0,7.86399385
203,-163.276208,-144.2798145,0.000403874,0.000304301,-0.000703874,-0.000704301,-0.0003,-0.0004,0.106321502,0.014025971,0,0,7.86399385
204,-144.2798145,-161.2156314,0.000304301,0.000204671,-0.000704301,-0.000704671,-0.0004,-0.0005,0.106373648,0.014041263,0,0,7.86399385
205,-161.2156314,-139.3865476,0.000204671,0.000104992,-0.000704671,-0.000704992,-0.0005,-0.0006,0.106418909,0.014054545,0,0,7.86399385
206,-139.3865476,-163.2660486,0.000104992,5.27E-06,-0.000704992,-0.00070527,-0.0006,-0.0007,0.106458263,0.01406608,0,0,7.86399385
207,-163.2660486,-133.5812371,5.27E-06,-9.45E-05,-0.00070527,-0.0007055,-0.0007,-0.0008,0.10649241,0.014076099,0,0,7.86399385
208,-133.5812371,-128.3825816,-9.45E-05,-0.000194277,-0.0007055,-0.000705723,-0.0008,-0.0009,0.10652205,0.014084799,0,0,7.86399385
209,-128.3825816,-146.3071102,-0.000194277,-0.000294094,-0.000705723,-0.000705906,-0.0009,-0.001,0.106547886,0.014092353,0,0,7.86399385
210,-146.3071102,-122.9487447,-0.000294094,-0.000393936,-0.000705906,-0.000706064,-0.001,-0.0011,0.106570198,0.014098913,0,0,7.86399385
211,-122.9487447,-128.8282712,-0.000393936,-0.000493798,-0.000706064,-0.000706202,-0.0011,-0.0012,0.106589689,0.01410461,0,0,7.86399385
212,-128.8282712,-140.6539645,-0.000493798,-0.000593679,-0.000706202,-0.000706321,-0.0012,-0.0013,0.106606499,0.014109556,0,0,7.86399385
213,-140.6539645,-112.6867129,-0.000593679,-0.000693575,-0.000706321,-0.000706425,-0.0013,-0.0014,0.106621193,0.01411385,0,0,7.86399385
214,-112.6867129,-134.2942651,-0.000693575,-0.000793485,-0.000706425,-0.000706515,-0.0014,-0.0015,0.10663391,0.014117579,0,0,7.86399385
215,-134.2942651,-159.4982016,-0.000793485,-0.000893407,-0.000706515,-0.000706593,-0.0015,-0.0016,0.106644933,0.014120816,0,0,7.86399385
216,-159.4982016,-151.0820319,-0.000893407,-0.00099334,-0.000706593,-0.00070666,-0.0016,-0.0017,0.106654402,0.014123626,0,0,7.86399385
217,-151.0820319,-104.3837579,-0.00099334,-0.001093281,-0.00070666,-0.000706719,-0.0017,-0.0018,0.106662742,0.014126067,0,0,7.86399385
218,-104.3837579,-124.7919712,-0.001093281,-0.00119323,-0.000706719,-0.00070677,-0.0018,-0.0019,0.106669951,0.014128185,0,0,7.86399385
219,-124.7919712,-166.1269958,-0.00119323,-0.001293185,-0.00070677,-0.000706815,-0.0019,-0.002,0.106676312,0.014130025,0,0,7.86399385
220,-166.1269958,-133.4325815,-0.001293185,-0.001393147,-0.000706815,-0.000706853,-0.002,-0.0021,0.106681684,0.014131621,0,0,7.86399385
221,-133.4325815,-154.4782344,-0.001393147,-0.001493113,-0.000706853,-0.000706887,-0.0021,-0.0022,0.106686491,0.014133008,0,0,7.86399385
222,-154.4782344,-138.7955627,-0.001493113,-0.001593084,-0.000706887,-0.000706916,-0.0022,-0.0023,0.106690591,0.014134211,0,0,7.86399385
223,-138.7955627,-145.6934611,-0.001593084,-0.001693059,-0.000706916,-0.000706941,-0.0023,-0.0024,0.106694126,0.014135256,0,0,7.86399385
224,-145.6934611,-146.2964994,-0.001693059,-0.001793037,-0.000706941,-0.000706963,-0.0024,-0.0025,0.106697236,0.014136163,0,0,7.86399385
225,-146.2964994,-158.8300579,-0.001793037,-0.001893018,-0.000706963,-0.000706982,-0.0025,-0.0026,0.106699923,0.014136951,0,0,7.86399385
226,-158.8300579,-167.8797843,-0.001893018,-0.001993002,-0.000706982,-0.000706998,-0.0026,-0.0027,0.106702185,0.014137635,0,0,7.86399385
227,-167.8797843,-133.4263936,-0.001993002,-0.002092987,-0.000706998,-0.000707013,-0.0027,-0.0028,0.106704306,0.014138228,0,0,7.86399385
228,-133.4263936,-154.452273,-0.002092987,-0.002192975,-0.000707013,-0.000707025,-0.0028,-0.0029,0.106706003,0.014138743,0,0,7.86399385
229,-154.452273,-127.8079998,-0.002192975,-0.002292964,-0.000707025,-0.000707036,-0.0029,-0.003,0.106707559,0.014139191,0,0,7.86399385
230,-127.8079998,-142.171388,-0.002292964,-0.002392955,-0.000707036,-0.000707045,-0.003,-0.0031,0.106708831,0.014139579,0,0,7.86399385
231,-142.171388,-152.1907771,-0.002392955,-0.002492947,-0.000707045,-0.000707053,-0.0031,-0.0032,0.106709963,0.014139916,0,0,7.86399385
232,-152.1907771,-130.1156703,-0.002492947,-0.00259294,-0.000707053,-0.00070706,-0.0032,-0.0033,0.106710952,0.014140209,0,0,7.86399385
233,-130.1156703,-136.0401731,-0.00259294,-0.002692934,-0.00070706,-0.000707066,-0.0033,-0.0034,0.106711801,0.014140463,0,0,7.86399385
234,-136.0401731,-137.843995,-0.002692934,-0.002792928,-0.000707066,-0.000707072,-0.0034,-0.0035,0.106712649,0.014140684,0,0,7.86399385
235,-137.843995,-116.7300051,-0.002792928,-0.002892924,-0.000707072,-0.000707076,-0.0035,-0.0036,0.106713215,0.014140875,0,0,7.86399385
236,-116.7300051,-125.4289819,-0.002892924,-0.00299292,-0.000707076,-0.00070708,-0.0036,-0.0037,0.106713781,0.014141041,0,0,7.86399385
237,-125.4289819,-139.1681541,-0.00299292,-0.003092916,-0.00070708,-0.000707084,-0.0037,-0.0038,0.106714346,0.014141186,0,0,7.86399385
238,-139.1681541,-141.5201908,-0.003092916,-0.003192913,-0.000707084,-0.000707087,-0.0038,-0.0039,0.106714771,0.014141311,0,0,7.86399385
239,-141.5201908,-133.1996684,-0.003192913,-0.00329291,-0.000707087,-0.00070709,-0.0039,-0.004,0.106715195,0.01414142,0,0,7.86399385
240,-133.1996684,-101.8583548,-0.00329291,-0.00337941,-0.00070709,-0.00052059,-0.004,-0.0039,0.087297181,0.009006141,0,0,9.60E-05
241,-101.8583548,-67.84758085,-0.00337941,-0.003441314,-0.00052059,-0.000358686,-0.0039,-0.0038,0.07568265,0.004440848,0,0,9.60E-05
242,-67.84758085,-36.37809468,-0.003441314,-0.003481867,-0.000358686,-0.000218133,-0.0038,-0.0037,0.069550809,0.001769189,0,0,9.60E-05
243,-36.37809468,-19.96401724,-0.003481867,-0.003503885,-0.000218133,-9.61E-05,-0.0037,-0.0036,0.067204961,0.000423242,0,0,9.60E-05
244,-19.96401724,1.786640987,-0.003503885,-0.003509811,-9.61E-05,9.81E-06,-0.0036,-0.0035,6.74E-02,-1.16E-05,0,0,9.60E-05
245,1.786640987,20.27753778,-0.003509811,-0.003501768,9.81E-06,0.000101768,-0.0035,-0.0034,0.069284448,0.000163704,0,0,9.60E-05
246,20.27753778,37.49613291,-0.003501768,-0.003481598,0.000101768,0.000181598,-0.0034,-0.0033,0.07218384,0.000732565,0,0,9.60E-05
247,37.49613291,54.16573433,-0.003481598,-0.0034509,0.000181598,0.0002509,-0.0033,-0.0032,0.075661416,0.001540411,0,0,9.60E-05
248,54.16573433,61.07547098,-0.0034509,-0.003411063,0.0002509,0.000311063,-0.0032,-0.0031,0.079404314,0.002478367,0,0,9.60E-05
249,61.07547098,64.45783314,-0.003411063,-0.003363292,0.000311063,0.000363292,-0.0031,-0.003,0.08319919,0.003470974,0,0,9.60E-05
250,64.45783314,95.35230189,-0.003363292,-0.003308633,0.000363292,0.000408633,-0.003,-0.0029,0.086904757,0.004467086,0,0,9.60E-05
251,95.35230189,98.74163524,-0.003308633,-0.003247995,0.000408633,0.000447995,-0.0029,-0.0028,0.090431551,0.00543313,0,0,9.60E-05
252,98.74163524,95.55763182,-0.003247995,-0.003182166,0.000447995,0.000482166,-0.0028,-0.0027,0.093726767,0.006348115,0,0,9.60E-05
253,95.55763182,101.4049068,-0.003182166,-0.00311183,0.000482166,0.00051183,-0.0027,-0.0026,0.096763352,0.007199968,0,0,9.60E-05
254,101.4049068,104.2590004,-0.00311183,-0.003037582,0.00051183,0.000537582,-0.0026,-0.0025,0.099532117,0.007982839,0,0,9.60E-05
255,104.2590004,114.5880914,-0.003037582,-0.002959939,0.000537582,0.000559939,-0.0025,-0.0024,0.102035827,0.008695145,0,0,9.60E-05
256,114.5880914,119.2203438,-0.002959939,-0.002879347,0.000559939,0.000579347,-0.0024,-0.0023,0.10428462,0.009338142,0,0,9.60E-05
257,119.2203438,107.0637575,-0.002879347,-0.002796195,0.000579347,0.000596195,-0.0023,-0.0022,0.106293559,0.009914901,0,0,9.60E-05
258,107.0637575,140.5673262,-0.002796195,-0.002710822,0.000596195,0.000610822,-0.0022,-0.0021,0.108080458,0.010429587,0,0,9.60E-05
259,140.5673262,137.9820889,-0.002710822,-0.00262352,0.000610822,0.00062352,-0.0021,-0.002,0.109663948,0.010886938,0,0,9.60E-05
260,137.9820889,92.92360521,-0.00262352,-0.002548041,0.00062352,0.000448041,-0.002,-0.0021,0.093939583,0.00676349,0,-0.003,-8.35698685
261,92.92360521,62.66608272,-0.002548041,-0.002495704,0.000448041,0.000295704,-0.0021,-0.0022,0.084930242,0.003095251,0,-0.003,-8.35698685
262,62.66608272,34.93016387,-0.002495704,-0.002463457,0.000295704,0.000163457,-0.0022,-0.0023,0.080606902,0.001054208,0,-0.003,-8.35698685
263,34.93016387,11.79837176,-0.002463457,-0.00244865,0.000163457,4.87E-05,-0.0023,-0.0024,0.079490315,0.000144072,0,-0.003,-8.35698685
264,11.79837176,-11.43407345,-0.00244865,-0.002448983,4.87E-05,-5.10E-05,-0.0024,-0.0025,0.080507585,3.40E-06,0,-0.003,-8.35698685
265,-11.43407345,-21.18103945,-0.002448983,-0.002462461,-5.10E-05,-0.000137539,-0.0025,-0.0026,0.082888091,0.000370726,0,-0.003,-8.35698685
266,-21.18103945,-46.95518587,-0.002462461,-0.002487348,-0.000137539,-0.000212652,-0.0026,-0.0027,0.086082677,0.001058472,0,-0.003,-8.35698685
267,-46.95518587,-54.87440505,-0.002487348,-0.002522141,-0.000212652,-0.000277859,-0.0027,-0.0028,0.089706348,0.001933511,0,-0.003,-8.35698685
268,-54.87440505,-74.19735619,-0.002522141,-0.002565533,-0.000277859,-0.000334467,-0.0028,-0.0029,0.093493047,0.002902655,0,-0.003,-8.35698685
269,-74.19735619,-76.94943188,-0.002565533,-0.002616391,-0.000334467,-0.000383609,-0.0029,-0.003,0.097263312,0.003901882,0,-0.003,-8.35698685
270,-76.94943188,-97.89373653,-0.002616391,-0.002673729,-0.000383609,-0.000426271,-0.003,-0.0031,0.100900426,0.004888327,0,-0.003,-8.35698685
271,-97.89373653,-84.0002602,-0.002673729,-0.002736693,-0.000426271,-0.000463307,-0.0031,-0.0032,0.104332231,0.005834359,0,-0.003,-8.35698685
272,-84.0002602,-85.60326365,-0.002736693,-0.002804542,-0.000463307,-0.000495458,-0.0032,-0.0033,0.107518126,0.006723216,0,-0.003,-8.35698685
273,-85.60326365,-92.60126498,-0.002804542,-0.00287663,-0.000495458,-0.00052337,-0.0033,-0.0034,0.110439785,0.007545787,0,-0.003,-8.35698685
274,-92.60126498,-93.07669966,-0.00287663,-0.0029524,-0.00052337,-0.0005476,-0.0034,-0.0035,0.113093456,0.008298266,0,-0.003,-8.35698685
275,-93.07669966,-113.477873,-0.0029524,-0.003031365,-0.0005476,-0.000568635,-0.0035,-0.0036,0.115485705,0.00898044,0,-0.003,-8.35698685
276,-113.477873,-130.6335015,-0.003031365,-0.003113103,-0.000568635,-0.000586897,-0.0036,-0.0037,0.117629286,0.009594453,0,-0.003,-8.35698685
277,-130.6335015,-120.1188716,-0.003113103,-0.003197251,-0.000586897,-0.000602749,-0.0037,-0.0038,0.119540243,0.010143923,0,-0.003,-8.35698685
278,-120.1188716,-142.2685966,-0.003197251,-0.003283488,-0.000602749,-0.000616512,-0.0038,-0.0039,0.121237253,0.010633313,0,-0.003,-8.35698685
279,-142.2685966,-124.1443522,-0.003283488,-0.003371541,-0.000616512,-0.000628459,-0.0039,-0.004,0.122738893,0.011067497,0,-0.003,-8.35698685
280,-124.1443522,-82.37902248,-0.003371541,-0.003447671,-0.000628459,-0.000452329,-0.004,-0.0039,0.106805142,0.00688715,0,-0.003,-0.49394595
281,-82.37902248,-48.99213113,-0.003447671,-0.003500573,-0.000452329,-0.000299427,-0.0039,-0.0038,0.097648549,0.003168082,0,-0.003,-0.49394595
282,-48.99213113,-35.53864152,-0.003500573,-0.003533311,-0.000299427,-0.000166689,-0.0038,-0.0037,0.093223365,0.001091417,0,-0.003,-0.49394595
283,-35.53864152,-11.74127486,-0.003533311,-0.003548544,-0.000166689,-5.15E-05,-0.0037,-0.0036,0.092037943,0.000156766,0,-0.003,-0.49394595
284,-11.74127486,8.70899822,-0.003548544,-0.003548581,-5.15E-05,4.86E-05,-0.0036,-0.0035,0.093010536,-3.55E-07,0,-0.003,-0.49394595
285,8.70899822,28.3589564,-0.003548581,-0.003535425,4.86E-05,0.000135425,-0.0035,-0.0034,0.095362194,0.000356328,0,-0.003,-0.49394595
286,28.3589564,32.4237225,-0.003535425,-0.003510817,0.000135425,0.000210817,-0.0034,-0.0033,0.09854097,0.00103758,0,-0.003,-0.49394595
287,32.4237225,60.66767923,-0.003510817,-0.003476266,0.000210817,0.000276266,-0.0033,-0.0032,0.102157231,0.001909048,0,-0.003,-0.49394595
288,60.66767923,72.32222558,-0.003476266,-0.003433083,0.000276266,0.000333083,-0.0032,-0.0031,0.105942192,0.002876652,0,-0.003,-0.49394595
289,72.32222558,80.34005291,-0.003433083,-0.003382408,0.000333083,0.000382408,-0.0031,-0.003,0.109714651,0.003875716,0,-0.003,-0.49394595
290,80.34005291,88.37787991,-0.003382408,-0.003325228,0.000382408,0.000425228,-0.003,-0.0029,0.113356307,0.004862904,0,-0.003,-0.49394595
291,88.37787991,81.23288219,-0.003325228,-0.003262402,0.000425228,0.000462402,-0.0029,-0.0028,0.116794171,0.005810248,0,-0.003,-0.49394595
292,81.23288219,97.89560551,-0.003262402,-0.003194672,0.000462402,0.000494672,-0.0028,-0.0027,0.119986787,0.006700747,0,-0.003,-0.49394595
293,97.89560551,90.6197597,-0.003194672,-0.003122688,0.000494672,0.000522688,-0.0027,-0.0026,0.12291551,0.007525122,0,-0.003,-0.49394595
294,90.6197597,109.9975735,-0.003122688,-0.003047008,0.000522688,0.000547008,-0.0026,-0.0025,0.125576158,0.008279453,0,-0.003,-0.49394595
295,109.9975735,106.0526859,-0.003047008,-0.002968121,0.000547008,0.000568121,-0.0025,-0.0024,0.127975107,0.00896345,0,-0.003,-0.49394595
296,106.0526859,120.384685,-0.002968121,-0.00288645,0.000568121,0.00058645,-0.0024,-0.0023,0.130124917,0.009579207,0,-0.003,-0.49394595
297,120.384685,113.035646,-0.00288645,-0.002802362,0.00058645,0.000602362,-0.0023,-0.0022,0.132041874,0.010130314,0,-0.003,-0.49394595
298,113.035646,145.2314678,-0.002802362,-0.002716175,0.000602362,0.000616175,-0.0022,-0.0021,0.13374412,0.010621217,0,-0.003,-0.49394595
299,145.2314678,107.8932395,-0.002716175,-0.002628167,0.000616175,0.000628167,-0.0021,-0.002,0.135250716,0.011056783,0,-0.003,-0.49394595
300,107.8932395,146.2849969,-0.002628167,-0.002538577,0.000628167,0.000638577,-0.002,-0.0019,0.136580234,0.011441994,0,-0.003,-0.49394595
301,146.2849969,145.4247507,-0.002538577,-0.002447615,0.000638577,0.000647615,-0.0019,-0.0018,0.137750863,0.011781745,0,-0.003,-0.49394595
302,145.4247507,111.9407853,-0.002447615,-0.00235546,0.000647615,0.00065546,-0.0018,-0.0017,0.138779281,0.012080714,0,-0.003,-0.49394595
303,111.9407853,131.9952964,-0.00235546,-0.002262271,0.00065546,0.000662271,-0.0017,-0.0016,0.139681427,0.01234329,0,-0.003,-0.49394595
304,131.9952964,139.1238491,-0.002262271,-0.002168184,0.000662271,0.000668184,-0.0016,-0.0015,0.140471621,0.012573523,0,-0.003,-0.49394595
305,139.1238491,128.9588041,-0.002168184,-0.002073317,0.000668184,0.000673317,-0.0015,-0.0014,0.141162849,0.012775117,0,-0.003,-0.49394595
306,128.9588041,113.5409582,-0.002073317,-0.001977773,0.000673317,0.000677773,-0.0014,-0.0013,0.14176688,0.012951423,0,-0.003,-0.49394595
307,113.5409582,139.7981962,-0.001977773,-0.001881642,0.000677773,0.000681642,-0.0013,-0.0012,0.142294334,0.013105457,0,-0.003,-0.49394595
308,139.7981962,135.5946428,-0.001881642,-0.001785,0.000681642,0.000685,-0.0012,-0.0011,0.14275438,0.013239915,0,-0.003,-0.49394595
309,135.5946428,129.137293,-0.001785,-0.001687915,0.000685,0.000687915,-0.0011,-0.001,0.143155435,0.013357197,0,-0.003,-0.49394595
310,129.137293,135.9451998,-0.001687915,-0.001590446,0.000687915,0.000690446,-0.001,-0.0009,0.143504939,0.013459431,0,-0.003,-0.49394595
311,135.9451998,147.7655431,-0.001590446,-0.001492643,0.000690446,0.000692643,-0.0009,-0.0008,0.143809286,0.013548498,0,-0.003,-0.49394595
312,147.7655431,150.7551055,-0.001492643,-0.001394551,0.000692643,0.000694551,-0.0008,-0.0007,0.144074327,0.013626057,0,-0.003,-0.49394595
313,150.7551055,145.2904043,-0.001394551,-0.001296207,0.000694551,0.000696207,-0.0007,-0.0006,0.14430491,0.013693568,0,-0.003,-0.49394595
314,145.2904043,123.040137,-0.001296207,-0.001197644,0.000696207,0.000697644,-0.0006,-0.0005,0.144505413,0.01375231,0,-0.003,-0.49394595
315,123.040137,141.2097515,-0.001197644,-0.001098892,0.000697644,0.000698892,-0.0005,-0.0004,0.144679857,0.013803407,0,-0.003,-0.49394595
316,141.2097515,124.0560376,-0.001098892,-0.000999975,0.000698892,0.000699975,-0.0004,-0.0003,0.144831471,0.013847843,0,-0.003,-0.49394595
317,124.0560376,148.5413699,-0.000999975,-0.000900916,0.000699975,0.000700916,-0.0003,-0.0002,0.144963383,0.013886476,0,-0.003,-0.49394595
318,148.5413699,116.2511081,-0.000900916,-0.000801732,0.000700916,0.000701732,-0.0002,-0.0001,0.145077906,0.013920059,0,-0.003,-0.49394595
319,116.2511081,153.9886898,-0.000801732,-0.000702441,0.000701732,0.000702441,-0.0001,-2.44E-19,0.145177512,0.013949245,0,-0.003,-0.49394595
320,153.9886898,130.9567985,-0.000702441,-0.000603056,0.000702441,0.000703056,-2.44E-19,0.0001,0.145263988,0.013974607,0,-0.003,-0.49394595
321,130.9567985,125.0496297,-0.000603056,-0.00050359,0.000703056,0.00070359,0.0001,0.0002,0.145339132,0.013996643,0,-0.003,-0.49394595
322,125.0496297,136.7351992,-0.00050359,-0.000404054,0.00070359,0.000704054,0.0002,0.0003,0.145404468,0.014015787,0,-0.003,-0.49394595
323,136.7351992,141.1236229,-0.000404054,-0.000304457,0.000704054,0.000704457,0.0003,0.0004,0.145461247,0.014032417,0,-0.003,-0.49394595
324,141.1236229,137.692456,-0.000304457,-0.000204806,0.000704457,0.000704806,0.0004,0.0005,0.145510443,0.014046862,0,-0.003,-0.49394595
325,137.692456,126.6051873,-0.000204806,-0.00010511,0.000704806,0.00070511,0.0005,0.0006,0.145553313,0.014059408,0,-0.003,-0.49394595
326,126.6051873,129.5083389,-0.00010511,-5.37E-06,0.00070511,0.00070537,0.0006,0.0007,0.145590416,0.014070304,0,-0.003,-0.49394595
327,129.5083389,138.6851475,-5.37E-06,9.44E-05,0.00070537,0.0007056,0.0007,0.0008,0.145622732,0.014079766,0,-0.003,-0.49394595
328,138.6851475,148.9823759,9.44E-05,0.0001942,0.0007056,0.0007058,0.0008,0.0009,0.145650682,0.014087983,0,-0.003,-0.49394595
329,148.9823759,143.477913,0.0001942,0.000294028,0.0007058,0.000705972,0.0009,0.001,0.145674968,0.014095119,0,-0.003,-0.49394595
330,143.477913,141.1609196,0.000294028,0.000393878,0.000705972,0.000706122,0.001,0.0011,0.145696151,0.014101315,0,-0.003,-0.49394595
331,141.1609196,151.1812793,0.000393878,0.000493748,0.000706122,0.000706252,0.0011,0.0012,0.145714514,0.014106695,0,-0.003,-0.49394595
332,151.1812793,135.8557373,0.000493748,0.000593635,0.000706252,0.000706365,0.0012,0.0013,0.145730478,0.014111366,0,-0.003,-0.49394595
333,135.8557373,151.8744023,0.000593635,0.000693537,0.000706365,0.000706463,0.0013,0.0014,0.145744324,0.014115422,0,-0.003,-0.49394595
334,151.8744023,155.6402459,0.000693537,0.000793453,0.000706463,0.000706547,0.0014,0.0015,0.145756194,0.014118943,0,-0.003,-0.49394595
335,155.6402459,141.447728,0.000793453,0.000893379,0.000706547,0.000706621,0.0015,0.0016,0.145766652,0.014122001,0,-0.003,-0.49394595
336,141.447728,141.2051213,0.000893379,0.000993315,0.000706621,0.000706685,0.0016,0.0017,0.145775698,0.014124655,0,-0.003,-0.49394595
337,141.2051213,139.3021683,0.000993315,0.001093259,0.000706685,0.000706741,0.0017,0.0018,0.145783613,0.01412696,0,-0.003,-0.49394595
